# mirr1_y:      200.000000   mirr1_z:        0.000000
# xtal1_y:      400.000000   xtal1_z:       11.840154
# xtal2_y:      178.800078   xtal2_z:       36.840154
# mirr2_y:      378.800078   mirr2_z:      -21.545472
# 
# slit1_y:      747.708940   slit1_z:     -112.684110
# andor_y:      767.125196   andor_z:     -117.480881
# andor_dist:   400.000000   andor_pitch: -1.54461639
# 
# mirr1_pitch:  0.02956588   mirr1_out:    0.05913176
# xtal1_pitch:  0.14796587   xtal1_out:    3.02905029
# xtal2_pitch:  5.91032918   xtal2_out:    5.99915025
# mirr2_pitch:  6.02006802   mirr2_out:    6.04098579
# 
# xtal1_bragg:  1.48509752   xtal2_bragg:  1.48509752
# xtal1_alpha: -1.39626340   xtal2_alpha:  1.39626340
# xtal1_b:     -0.34479508   xtal2_b:    -2.90027337
-5.150000000000000355e+00 0.000000000000000000e+00
-5.128222656250000178e+00 0.000000000000000000e+00
-5.106445312500000000e+00 0.000000000000000000e+00
-5.084667968750000711e+00 0.000000000000000000e+00
-5.062890625000000533e+00 0.000000000000000000e+00
-5.041113281250000355e+00 0.000000000000000000e+00
-5.019335937500000178e+00 0.000000000000000000e+00
-4.997558593750000000e+00 0.000000000000000000e+00
-4.975781250000000711e+00 0.000000000000000000e+00
-4.954003906250000533e+00 0.000000000000000000e+00
-4.932226562500000355e+00 0.000000000000000000e+00
-4.910449218750000178e+00 0.000000000000000000e+00
-4.888671875000000000e+00 0.000000000000000000e+00
-4.866894531250000711e+00 0.000000000000000000e+00
-4.845117187500000533e+00 0.000000000000000000e+00
-4.823339843750000355e+00 0.000000000000000000e+00
-4.801562500000000178e+00 0.000000000000000000e+00
-4.779785156250000000e+00 0.000000000000000000e+00
-4.758007812500000711e+00 0.000000000000000000e+00
-4.736230468750000533e+00 0.000000000000000000e+00
-4.714453125000000355e+00 0.000000000000000000e+00
-4.692675781250000178e+00 0.000000000000000000e+00
-4.670898437500000000e+00 0.000000000000000000e+00
-4.649121093750000711e+00 0.000000000000000000e+00
-4.627343750000000533e+00 0.000000000000000000e+00
-4.605566406250000355e+00 0.000000000000000000e+00
-4.583789062500000178e+00 0.000000000000000000e+00
-4.562011718750000000e+00 0.000000000000000000e+00
-4.540234375000000711e+00 0.000000000000000000e+00
-4.518457031250000533e+00 6.685674873864717524e-03
-4.496679687500000355e+00 7.754166288423801172e-03
-4.474902343750000178e+00 1.561587756756661546e-02
-4.453125000000000000e+00 3.642073991584392906e-02
-4.431347656250000711e+00 4.774110787355624608e-02
-4.409570312500000533e+00 1.242043676932890889e-01
-4.387792968750000355e+00 1.833046086020844179e-01
-4.366015625000000178e+00 3.874749126067174032e-01
-4.344238281250000000e+00 5.370655420963570403e-01
-4.322460937500000711e+00 7.409253531079268429e-01
-4.300683593750000533e+00 1.455712276221863277e+00
-4.278906250000000355e+00 1.969594302856378709e+00
-4.257128906250000178e+00 2.770507877263834295e+00
-4.235351562500000000e+00 4.037143691015521618e+00
-4.213574218750000711e+00 5.087570823187464342e+00
-4.191796875000000533e+00 5.968256953782304031e+00
-4.170019531250000355e+00 7.070903300657588986e+00
-4.148242187500000178e+00 8.979591783667684624e+00
-4.126464843750000000e+00 1.009390793862047886e+01
-4.104687500000000711e+00 1.041609409823630017e+01
-4.082910156250000533e+00 1.134183227383939752e+01
-4.061132812500000355e+00 1.253435863603280787e+01
-4.039355468750000178e+00 1.259324270945794311e+01
-4.017578125000000000e+00 1.286517793617768568e+01
-3.995800781250000266e+00 1.345044988587356016e+01
-3.974023437500000533e+00 1.445692696391032506e+01
-3.952246093750000355e+00 1.436403155700820733e+01
-3.930468750000000178e+00 1.541784080795141065e+01
-3.908691406250000000e+00 1.608516275043795929e+01
-3.886914062500000266e+00 1.727410811190277684e+01
-3.865136718750000533e+00 1.926068043692000131e+01
-3.843359375000000355e+00 2.017753753190560317e+01
-3.821582031250000178e+00 2.232013134799337806e+01
-3.799804687500000000e+00 2.440735842354810359e+01
-3.778027343750000266e+00 2.564784575881958872e+01
-3.756250000000000533e+00 2.787559220756284617e+01
-3.734472656250000355e+00 2.815532375483677896e+01
-3.712695312500000178e+00 2.905196084041007509e+01
-3.690917968750000000e+00 3.001043423380249564e+01
-3.669140625000000266e+00 3.082270074372578250e+01
-3.647363281250000533e+00 3.087325444112726203e+01
-3.625585937500000355e+00 3.105868967864795138e+01
-3.603808593750000178e+00 2.981981241804934513e+01
-3.582031250000000000e+00 3.114238034610298911e+01
-3.560253906250000266e+00 3.103557741341822762e+01
-3.538476562500000533e+00 3.248385656622185991e+01
-3.516699218750000355e+00 3.180603622934215480e+01
-3.494921875000000178e+00 3.260287004900342112e+01
-3.473144531250000000e+00 3.400041353944804712e+01
-3.451367187500000266e+00 3.613290197807891957e+01
-3.429589843750000533e+00 3.741228864595576908e+01
-3.407812500000000355e+00 3.779237530211369744e+01
-3.386035156250000178e+00 3.976433920036303959e+01
-3.364257812500000000e+00 4.187520789512694819e+01
-3.342480468750000266e+00 4.286585444198593819e+01
-3.320703125000000533e+00 4.216981164602029963e+01
-3.298925781250000355e+00 4.478204869013168121e+01
-3.277148437500000178e+00 4.163808358267542076e+01
-3.255371093750000000e+00 4.181085946945570697e+01
-3.233593750000000266e+00 4.380767315234545123e+01
-3.211816406250000533e+00 4.282432363442879364e+01
-3.190039062500000355e+00 4.361946058598132225e+01
-3.168261718750000178e+00 4.313179167838137573e+01
-3.146484375000000444e+00 4.486657290303801204e+01
-3.124707031250000266e+00 4.437627413866314896e+01
-3.102929687500000089e+00 4.792595362056149355e+01
-3.081152343750000355e+00 4.917896112616792692e+01
-3.059375000000000178e+00 5.089782235642827146e+01
-3.037597656250000444e+00 5.293166004252135082e+01
-3.015820312500000266e+00 5.577881380463547600e+01
-2.994042968750000089e+00 5.712603562120186496e+01
-2.972265625000000355e+00 5.921808949911433473e+01
-2.950488281250000178e+00 5.937045606221958849e+01
-2.928710937500000444e+00 6.020571738578098575e+01
-2.906933593750000266e+00 5.838285368914264950e+01
-2.885156250000000089e+00 5.826716803422962698e+01
-2.863378906250000355e+00 5.969338371849693203e+01
-2.841601562500000178e+00 6.066921514918138314e+01
-2.819824218750000444e+00 6.172494405028540854e+01
-2.798046875000000266e+00 6.168737552707205651e+01
-2.776269531250000089e+00 6.430954452670506782e+01
-2.754492187500000355e+00 6.494963666171105388e+01
-2.732714843750000178e+00 6.615006012515320322e+01
-2.710937500000000444e+00 6.977063643240667545e+01
-2.689160156250000266e+00 7.127173722057396787e+01
-2.667382812500000089e+00 7.465822203116502465e+01
-2.645605468750000355e+00 7.907825829783838856e+01
-2.623828125000000178e+00 7.804843885617684407e+01
-2.602050781250000444e+00 8.262434033087374985e+01
-2.580273437500000266e+00 8.552051651346882011e+01
-2.558496093750000089e+00 8.627737457115401298e+01
-2.536718750000000355e+00 8.623062780702279895e+01
-2.514941406250000178e+00 8.739752818640219800e+01
-2.493164062500000444e+00 8.923780803752134716e+01
-2.471386718750000266e+00 9.032750935220212796e+01
-2.449609375000000089e+00 8.809713789702372821e+01
-2.427832031250000355e+00 8.821021412740144285e+01
-2.406054687500000178e+00 9.221255314133303216e+01
-2.384277343750000444e+00 9.586283964491818210e+01
-2.362500000000000266e+00 9.437768601995385609e+01
-2.340722656250000089e+00 9.989896028828341912e+01
-2.318945312500000355e+00 1.084839413367963203e+02
-2.297167968750000178e+00 1.082595908343258060e+02
-2.275390625000000444e+00 1.104718329110333315e+02
-2.253613281250000266e+00 1.146912876429607309e+02
-2.231835937500000089e+00 1.226549451173847558e+02
-2.210058593750000355e+00 1.304921410460633808e+02
-2.188281250000000178e+00 1.338858714469897677e+02
-2.166503906250000444e+00 1.328775183632197923e+02
-2.144726562500000266e+00 1.348418809533159219e+02
-2.122949218750000089e+00 1.314046160364283935e+02
-2.101171875000000355e+00 1.343088036756551560e+02
-2.079394531250000178e+00 1.400562090783275266e+02
-2.057617187500000444e+00 1.429887503695799751e+02
-2.035839843750000266e+00 1.434403088577263645e+02
-2.014062500000000089e+00 1.561726289704299120e+02
-1.992285156250000355e+00 1.592065587753737930e+02
-1.970507812500000178e+00 1.647180754015077753e+02
-1.948730468750000444e+00 1.712987396509413429e+02
-1.926953125000000266e+00 1.726951338871685380e+02
-1.905175781250000089e+00 1.841923049301287278e+02
-1.883398437500000355e+00 2.058757390255352107e+02
-1.861621093750000178e+00 2.040787754288568578e+02
-1.839843750000000444e+00 2.159266835444107357e+02
-1.818066406250000266e+00 2.220748396271729348e+02
